Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Date,Payment_Method,Product_Category,Quantity,Customer_Age,Customer_Location,Device_Used,IP_Address,Shipping_Address,Billing_Address,Fraudulent,Account_Age_Days,Transaction_Hour
3ba38989-9f6c-4565-9b11-4f0bcdddc7cd,f7f67557-bb91-4690-8842-b7b10b276187,71.18,1/4/2024 13:52,credit card,home & garden,4,33,New Bryan,desktop,213.2.129.83,"71881 Kayla Street Apt. 651
West Kristina, PW 35638","71881 Kayla Street Apt. 651
West Kristina, PW 35638",0,363,13
b8e028c8-3aaf-44c1-81ff-89b87d91b7d2,02a64523-df6a-419d-a846-b92bfafbde7c,19.11,2/25/2024 23:06,PayPal,health & beauty,1,34,West Angela,desktop,178.207.171.250,"20105 Phillips Harbors Apt. 197
New Andrewhaven, DC 98345","20105 Phillips Harbors Apt. 197
New Andrewhaven, DC 98345",0,325,23
26a481b7-428c-41d1-9082-96f06c58a7b7,06302308-8641-4357-9a03-35a78407a6ed,72.15,3/1/2024 22:07,bank transfer,toys & games,3,29,Port Jane,desktop,56.198.165.190,"11561 Lopez Run Suite 085
New Saramouth, OK 07104","11561 Lopez Run Suite 085
New Saramouth, OK 07104",0,163,22
8d3a5645-1104-48a2-99b3-2cb52b150486,5c640af9-d4c5-439a-a3f3-5f80df68815f,42.22,3/10/2024 21:55,debit card,clothing,2,31,East Chris,mobile,189.167.44.24,"1333 Huber Club Apt. 796
Port Katie, WV 75184","1333 Huber Club Apt. 796
Port Katie, WV 75184",1,132,0
0a83fd54-23f2-4dcf-846a-285ad7d76bfb,3c3db76a-97cf-45c4-b2e0-33d52da9500e,188.02,3/7/2024 16:43,credit card,toys & games,1,54,Walkermouth,tablet,85.172.230.70,"1699 Sloan Junctions Apt. 755
Melissaview, GU 82445","1699 Sloan Junctions Apt. 755
Melissaview, GU 82445",0,155,16
91139457-4887-4aa0-a69a-035a6c7508a7,382098f8-a35c-4d02-be0f-4eb5cc73f5d9,110.36,3/26/2024 16:51,credit card,home & garden,3,36,North Dennisstad,mobile,180.226.6.156,"8013 Gray Rest
Tanyahaven, CO 76222","8013 Gray Rest
Tanyahaven, CO 76222",0,154,16
e23578bb-8df2-43f8-a05b-df96a50190f0,4e4c01de-cef5-475b-b0a4-c3a23c4874ec,343.46,2/19/2024 9:19,debit card,home & garden,1,36,North John,desktop,54.135.249.162,"721 Hines Trail Apt. 414
Dianaland, ME 76977","721 Hines Trail Apt. 414
Dianaland, ME 76977",0,80,9
5e1b93da-b195-4cfe-84cc-e494eb1616f9,2e6e550e-0e2a-455f-a49a-acc9a4dc0020,369.99,3/5/2024 20:00,PayPal,electronics,2,45,West Brianna,tablet,118.169.94.177,"96455 Luna Stream Apt. 674
Lake Jeremy, KY 54785","96455 Luna Stream Apt. 674
Lake Jeremy, KY 54785",0,164,20
2f360654-a77e-487b-888c-bf0b783567b3,af0eacd3-6d1b-49fd-905a-babc0ae874f3,164.65,2/3/2024 3:52,PayPal,health & beauty,1,5,Ericshire,desktop,100.183.172.57,"22746 Cox Springs
Jamesville, VI 93175","22746 Cox Springs
Jamesville, VI 93175",0,177,3
d7b3c163-26d4-441f-8007-49c19aa742e2,23765038-4cff-4ae9-a255-9f9bbd4c30b9,197.63,3/8/2024 16:01,PayPal,electronics,1,33,Lake Rebecca,mobile,163.79.209.157,"31492 Daniel Divide
North Edgar, MO 80795","31492 Daniel Divide
North Edgar, MO 80795",0,69,16
43dc4e14-041a-429d-9d57-c472e53db56f,0db1fe4e-38be-4f94-9e05-94300177abcc,74.45,3/25/2024 3:05,credit card,toys & games,5,24,East Dustinmouth,desktop,20.206.232.161,"6666 Crystal Stravenue Suite 056
Port Justinberg, CT 78625","6666 Crystal Stravenue Suite 056
Port Justinberg, CT 78625",0,276,3
f65cd69b-60a1-4b92-a21c-1225b7de7d27,93b4e8f8-9701-4013-b9b1-b8d28ef3b371,146.93,2/6/2024 15:42,bank transfer,toys & games,5,33,Dannyland,tablet,61.238.237.59,"83131 Shaffer Walks Suite 388
Harrisburgh, NH 54746","87042 Church Loop Apt. 269
New Brandon, MN 09352",0,128,15
e6ac9527-e92d-4b5e-bb72-ca913478f77f,7ff11efe-064c-44c4-99e1-5d6b8ccf97e7,116.96,3/14/2024 5:57,bank transfer,health & beauty,4,45,Susanton,desktop,63.197.18.93,"79732 Kenneth Route
Antonioport, AR 90655","79732 Kenneth Route
Antonioport, AR 90655",0,221,5
5e5cb164-8189-4a6a-87a7-6e8ad3c04e2e,9f8c5dbd-6c6c-481b-b9e7-f8a3678532ab,96.87,3/5/2024 16:34,credit card,clothing,4,33,Lake Jeremyview,tablet,189.32.167.10,"Unit 1749 Box 3174
DPO AP 86642","Unit 1749 Box 3174
DPO AP 86642",0,354,16
5f415691-433b-4d8a-8b0f-8c2bbaa1d33d,1e442b6a-3f4c-4067-83f8-06341290862f,23.34,3/4/2024 18:50,PayPal,electronics,2,35,Port Kelly,mobile,87.251.163.80,"581 Pamela Drive Suite 173
Lake Victoria, OR 12946","7720 Andrea Groves Suite 680
Joybury, MP 63082",0,171,18
f2186d9f-718c-4fdb-ae8c-919721994c25,5c77d8db-96c7-4952-82c5-de550226e049,60.95,3/21/2024 1:16,debit card,toys & games,2,33,Jennifermouth,tablet,94.134.130.246,"15748 Peters Greens Suite 383
Lake Daniel, WV 82193","15748 Peters Greens Suite 383
Lake Daniel, WV 82193",0,246,1
79e80cc3-4e8c-40a0-bc06-066953123940,cbd58ad2-546a-48b1-90b8-3ce18c223621,195.36,1/12/2024 6:09,bank transfer,electronics,5,32,Choiburgh,tablet,88.137.62.103,"6821 Bradley Park Suite 728
East Stevenstad, VT 59496","6821 Bradley Park Suite 728
East Stevenstad, VT 59496",0,104,6
aec66f72-b3aa-45ab-b86f-e693ef308c43,e4fa209b-ec8a-48ae-9971-57d9e1d60cf0,44.19,2/18/2024 21:24,PayPal,clothing,1,36,West Michaelshire,mobile,166.158.143.19,"9659 Diana Skyway
Bradfordport, NC 85661","9659 Diana Skyway
Bradfordport, NC 85661",0,289,21
9afa8311-0c3e-40b0-8f1c-59c81cd058bf,4f288fd9-1e49-4122-834a-c353c476837b,308.88,1/26/2024 17:47,PayPal,health & beauty,3,30,Jonesstad,mobile,15.15.3.8,"Unit 3847 Box 0098
DPO AA 19063","Unit 3847 Box 0098
DPO AA 19063",0,48,17
553f0217-149d-43af-8e68-49eedb8c401c,0250e5dd-21cf-4daf-bc63-f1299d91c3e8,149.48,3/7/2024 22:40,PayPal,toys & games,3,31,Jacobport,tablet,119.180.38.20,"3165 Kathryn Island
Angelastad, WV 97951","3165 Kathryn Island
Angelastad, WV 97951",0,39,22
756a2277-9bc3-4c8a-ac35-417eabf60625,3aa9f372-1327-46fc-95e0-99b568f769be,101.16,1/7/2024 17:00,PayPal,toys & games,4,22,Port Danielborough,mobile,218.74.232.33,"291 Rodriguez Viaduct
South Michael, CT 79907","291 Rodriguez Viaduct
South Michael, CT 79907",0,175,17
a0e32f5c-25b4-4ae1-a094-6d24a814df3b,9539f96d-5dd0-45cd-a210-77d65e822bb6,183.09,2/18/2024 6:53,debit card,clothing,1,34,Port Stevemouth,mobile,187.203.155.82,"12287 Robles Cove Suite 548
Jasminefurt, AK 82133","12287 Robles Cove Suite 548
Jasminefurt, AK 82133",0,215,6
847f087b-9077-418e-8810-3aa9d4e7789e,09640b77-1345-413b-acb9-abce0070b827,101.79,1/8/2024 16:55,bank transfer,clothing,2,21,Erinbury,mobile,216.158.120.142,"95490 Patricia Bypass Apt. 749
Cynthiaside, UT 88506","95490 Patricia Bypass Apt. 749
Cynthiaside, UT 88506",0,147,16
3dfa29b9-5001-4060-ad46-9332ce4d5cbe,1e6ad8d7-04fb-4ba3-8191-d58f5591387a,29.87,3/15/2024 7:39,bank transfer,home & garden,4,42,Antonioside,desktop,137.97.72.126,"9881 Gill Valleys
Popeburgh, RI 29351","9881 Gill Valleys
Popeburgh, RI 29351",0,365,7
e64a0597-7afe-4442-97d1-a4b459772169,666ccbf1-c413-4abb-9131-fd4c84e11f5a,72.66,3/4/2024 3:04,debit card,health & beauty,4,38,Murphychester,tablet,11.142.51.45,"32423 Elizabeth Court Apt. 927
Tamaraview, TN 65997","32423 Elizabeth Court Apt. 927
Tamaraview, TN 65997",0,31,3
62959be8-f474-4233-a6ef-fa2b37694540,4464de13-7909-4cc1-8f43-e1130dafa219,356.99,3/25/2024 11:49,debit card,electronics,5,25,Booneside,mobile,135.206.141.223,"76002 Frank Tunnel Suite 490
Sarahside, DE 26955","76002 Frank Tunnel Suite 490
Sarahside, DE 26955",0,7,11
75b004aa-0f54-43bb-8ad6-5e4df41fe3dd,7f5c2944-6c07-4b86-8193-1d7b959e85db,254.07,1/20/2024 1:31,debit card,toys & games,5,31,Brittneyside,desktop,144.239.165.215,"USS Kelley
FPO AP 06344","USS Kelley
FPO AP 06344",0,233,1
6f7bdcad-feec-4f47-bd78-01ec13fef96b,4ad42dc2-e3e5-4dc2-a2d6-20a41512ce32,145.47,2/4/2024 23:37,credit card,health & beauty,2,43,Melissaside,desktop,216.106.242.172,"548 Amy Circle Apt. 885
West Bobby, GA 80431","548 Amy Circle Apt. 885
West Bobby, GA 80431",0,5,23
dea32756-daf7-43df-a5ec-9cbff41db02b,4d777296-a074-4e36-af7d-70f39f478a4f,142.7,3/28/2024 9:34,debit card,electronics,4,54,North Robertmouth,desktop,85.227.127.148,"906 Joshua Bridge
Danielleview, MH 98655","906 Joshua Bridge
Danielleview, MH 98655",0,270,9
6359892f-7d3f-4a41-8309-807529cc0737,eacf2f13-0964-409d-943e-62b446a3b229,41.4,3/22/2024 22:00,bank transfer,toys & games,2,42,East Charles,tablet,159.253.5.248,"7397 Rodriguez Lock
Stephensburgh, VT 75464","7397 Rodriguez Lock
Stephensburgh, VT 75464",0,65,22
ddf771b0-c34f-4843-8fc4-0b5163d63923,e4c006a8-6eae-48e5-9ed4-57d041a10edf,260.22,3/4/2024 6:54,debit card,electronics,4,18,New Timothyfurt,mobile,201.96.52.12,"USNV Le
FPO AP 32604","USNV Le
FPO AP 32604",0,231,6
ece73918-6481-42c3-84ba-5385fad7dab2,fef4ff95-2c12-4ed8-84f4-bb8af65e92e8,70.45,3/10/2024 15:00,bank transfer,toys & games,1,16,Lake Ricky,tablet,103.70.135.3,"PSC 3144, Box 1166
APO AP 18159","PSC 3144, Box 1166
APO AP 18159",0,290,15
d1007b3b-66bc-4608-8648-bd97e96a3ff6,c1db9447-9633-4df2-a04a-dc4834cfc7e6,224.93,1/15/2024 8:06,credit card,health & beauty,4,23,Jillianbury,desktop,47.12.15.132,"23391 Burke Mills Apt. 407
East Ashley, PW 94562","23391 Burke Mills Apt. 407
East Ashley, PW 94562",0,330,8
1880244e-f2d6-4122-8e19-cbb8cfc0f82c,57b54522-6c4e-4bca-931e-4ac1a5dee282,471.35,3/25/2024 8:37,debit card,clothing,4,32,Johnhaven,mobile,192.133.221.120,"87393 Kendra Views Apt. 968
Christopherside, NM 95524","87393 Kendra Views Apt. 968
Christopherside, NM 95524",0,217,8
4642a038-f6e9-4d78-b320-0fcdbb0f297f,1bdcce03-e5b8-4772-80f9-675aad6c7375,260.63,4/2/2024 3:02,bank transfer,electronics,2,32,Allenton,tablet,94.165.102.78,"646 Joseph Fall
Batesshire, MO 92457","646 Joseph Fall
Batesshire, MO 92457",0,353,3
6fb3e2a2-a688-479f-829c-126d218a633b,486081be-adea-4767-9464-a58d066cf850,73.0,2/20/2024 12:16,credit card,home & garden,3,53,Burnsfurt,desktop,173.172.62.182,"72470 Christine Underpass Suite 961
Vanessaville, WV 18188","72470 Christine Underpass Suite 961
Vanessaville, WV 18188",0,109,12
43a86415-427c-4045-9be5-f8c521ca491a,7cdd22a6-84b8-47dc-93f5-09ebafac2f05,128.84,2/4/2024 13:11,debit card,home & garden,2,38,East Steveborough,tablet,80.171.57.132,"576 Medina Pine
Pooleport, KS 33212","576 Medina Pine
Pooleport, KS 33212",0,341,13
f18b2bc8-04ad-4312-8e21-2710c58fb661,9ef505f1-5358-40e0-965d-f23f2847b08e,168.09,1/1/2024 9:40,credit card,toys & games,4,28,Lake Chelseatown,mobile,154.196.138.211,"359 White Trace
East Richardmouth, KS 04390","359 White Trace
East Richardmouth, KS 04390",0,94,9
c25af73e-7104-484c-8bd9-27bb29a23718,8e6cb22e-0eea-45b7-af20-81453154e6ca,674.43,2/24/2024 16:45,bank transfer,health & beauty,5,35,Henrybury,tablet,29.254.138.87,"61597 Dustin Pine
New Brenda, MH 16857","61597 Dustin Pine
New Brenda, MH 16857",0,237,16
882a5ac8-eb81-453b-bf45-f3cc2a5ee032,00a77166-f035-4fbc-afad-bf669bfbb144,124.65,3/15/2024 23:19,PayPal,toys & games,2,12,New Jessica,mobile,207.91.127.14,"522 Bruce Row Apt. 531
Lake Jeremystad, VA 66132","522 Bruce Row Apt. 531
Lake Jeremystad, VA 66132",0,241,23
52882ea4-6f56-4c9f-b788-0e1c19d77844,7e760050-6313-48fd-8847-1b811e244891,59.33,3/25/2024 23:52,bank transfer,health & beauty,4,47,West Shanestad,desktop,178.208.142.47,"2481 Bryan Island
Tarabury, IA 78274","2481 Bryan Island
Tarabury, IA 78274",0,308,23
8aa909df-aaca-4688-b322-237c49e09816,341f19b2-54be-4309-9eb0-7c3188030303,638.82,2/14/2024 18:01,debit card,health & beauty,2,34,West Angela,mobile,212.152.73.208,"9312 Kurt Road
Port Scott, HI 74673","9312 Kurt Road
Port Scott, HI 74673",0,204,18
e3b621fb-bae0-4f45-8cfb-bf82bdbd2daa,0574d5fb-c8b6-4a9f-8053-e2b494d0eb34,195.5,2/6/2024 14:00,bank transfer,health & beauty,1,32,North Jasmine,tablet,117.10.99.170,"4514 Sharon Inlet
South Dana, MS 49878","60986 Morgan Mission Apt. 210
Bettyview, WV 40889",0,199,14
660dbe7a-efc4-410d-b9fb-a815443322d8,100910da-544f-4894-882e-ae7e82bbbccc,76.53,2/7/2024 6:50,debit card,electronics,3,28,Davishaven,desktop,88.67.56.143,"5718 Erin Meadow
North Bradleyville, ME 33363","5718 Erin Meadow
North Bradleyville, ME 33363",0,223,6
614069de-9de2-4b7d-a22c-5ece5831a078,731a459a-87da-4ee1-b6f5-8f0f79abdc7d,169.46,1/12/2024 9:05,bank transfer,toys & games,5,35,North Penny,mobile,86.51.219.109,"5615 Johnson Burgs
Vanceshire, NC 20189","5615 Johnson Burgs
Vanceshire, NC 20189",0,165,9
9b109e0f-6894-4d75-a961-f5293fb13b68,78d88ccf-229c-426b-a21f-4517e1da4a53,647.26,3/23/2024 6:36,bank transfer,clothing,2,28,Estradaview,tablet,220.206.247.16,"23211 Austin View Apt. 916
West Michaelhaven, NE 29588","23211 Austin View Apt. 916
West Michaelhaven, NE 29588",0,18,6
81a017d5-34bd-458e-9225-0d8aac0a6996,a5658862-3be4-418f-920a-2ae71ba7ec69,61.06,1/20/2024 22:15,credit card,home & garden,4,45,East Monica,tablet,12.101.14.222,"8520 Harris Overpass Apt. 194
Ashleystad, FL 05224","8520 Harris Overpass Apt. 194
Ashleystad, FL 05224",0,111,22
bc349675-fe47-4d66-9078-5e907c0daa4b,f8f8495f-28ab-424b-bec5-fea136ee5895,300.87,2/6/2024 12:44,bank transfer,home & garden,5,27,South Darrell,mobile,40.141.85.69,"674 Morgan Street
Parkerfort, PA 77621","674 Morgan Street
Parkerfort, PA 77621",0,296,12
5ad8ccf6-9211-4d71-829a-029cffe6bfe1,16987efb-42e7-48ea-8572-ab2e0640ed26,364.77,2/15/2024 0:37,credit card,home & garden,3,45,New Jennifer,desktop,63.12.14.86,"40871 Thompson Square Apt. 884
Aprilburgh, KS 09787","40871 Thompson Square Apt. 884
Aprilburgh, KS 09787",0,184,0
7d585254-f3bf-4d79-ba5e-175869ce9779,386b3654-a603-4937-8405-9a17f042e084,51.95,2/27/2024 18:20,bank transfer,electronics,2,36,Ericamouth,desktop,145.55.148.224,"914 Bailey Pass
Adrienneberg, IA 26492","914 Bailey Pass
Adrienneberg, IA 26492",0,177,18
1075b9bb-83f3-4479-98aa-3b8bec2f7710,70644b92-89fa-4a3f-971b-84ae7370d3f9,392.17,1/7/2024 3:11,bank transfer,toys & games,2,24,Dicksonberg,mobile,167.30.212.92,"Unit 2145 Box 6940
DPO AE 21358","Unit 2145 Box 6940
DPO AE 21358",0,12,3
a94bfc08-d75e-467e-966d-619deac6897d,46e663b1-b109-4bae-9c17-ba7b671451b2,227.33,3/12/2024 19:24,debit card,home & garden,5,27,Ramseyhaven,mobile,215.123.7.163,"Unit 3310 Box 1797
DPO AE 64185","Unit 3310 Box 1797
DPO AE 64185",0,122,19
44ac2c3c-0f31-45ab-ac7e-ba5967270b02,a896245f-d8e0-400e-81fc-1353ada5c401,99.91,1/15/2024 17:36,debit card,toys & games,3,13,Lake Danielleton,desktop,15.188.190.29,"96643 Rhonda Well Apt. 055
New Lindsey, WA 97787","96643 Rhonda Well Apt. 055
New Lindsey, WA 97787",0,218,17
96770ff3-9078-4c10-ba27-8f50c6a8ba6e,337d511f-d034-4791-809e-fd03e2f87579,298.87,3/7/2024 2:05,bank transfer,health & beauty,2,31,East Frederick,tablet,69.131.218.26,"43535 Grace Pine
East Luis, FL 27668","43535 Grace Pine
East Luis, FL 27668",0,141,2
e97ea054-eb53-4b4e-8802-63b7a8375a1f,39acaa2f-fd70-4844-8944-13b934ae58d2,18.61,4/2/2024 5:20,PayPal,clothing,3,29,Marystad,tablet,172.168.251.104,"4717 Robert Prairie
New Lorraineport, WA 31852","4717 Robert Prairie
New Lorraineport, WA 31852",0,140,5
b09e0130-f19a-4160-8b91-7c3755d02c5c,57770247-bd6a-4d68-915d-b9b01f287641,333.05,2/29/2024 10:28,debit card,clothing,5,25,East Robert,desktop,15.190.151.82,"05027 Johnston Garden Suite 313
West Jessica, OH 30271","05027 Johnston Garden Suite 313
West Jessica, OH 30271",0,275,10
7d5b6c95-6b51-463e-a7b1-0edf2bbd172e,2c47055d-b75a-456f-8246-8e0f342f448d,348.44,2/9/2024 14:16,PayPal,home & garden,3,42,East Melissabury,tablet,143.133.185.25,"3689 Mora Well
Allentown, PR 01346","3689 Mora Well
Allentown, PR 01346",0,207,14
c5315413-1c24-463c-875c-49819985caf1,b4d2cf86-578b-4be0-a139-7543769e68ba,178.64,3/19/2024 20:35,PayPal,home & garden,3,55,Shawnville,mobile,105.37.213.26,"72713 Debbie Light Apt. 325
Lake Veronica, WA 55321","72713 Debbie Light Apt. 325
Lake Veronica, WA 55321",0,274,20
2d8aebc8-cf98-4ddb-94e1-ea13781607cf,db2036c0-f1a3-4c0a-8779-0cf2fe67e132,537.45,1/20/2024 15:29,debit card,toys & games,1,38,Jameston,desktop,179.138.98.53,"PSC 8373, Box 0485
APO AE 27753","PSC 8373, Box 0485
APO AE 27753",0,103,15
630afc93-4a03-4030-aabb-02729c833a56,54558dbb-bef1-4db1-a8f6-d74752200d79,76.36,2/19/2024 0:31,PayPal,health & beauty,5,16,Ericamouth,tablet,119.152.96.69,"838 Jones Mountains
Danielside, SD 06156","838 Jones Mountains
Danielside, SD 06156",0,283,0
75c42961-79df-432c-8b40-03c31622dbd6,8a325175-4b62-40f2-890d-b375ad79ebbe,236.63,1/1/2024 11:34,credit card,clothing,1,28,Caitlinton,desktop,145.113.38.228,"974 William Ports Suite 816
Charlesview, MN 70592","974 William Ports Suite 816
Charlesview, MN 70592",0,335,11
53317fd8-ac0c-44c1-a198-6009f274d9eb,d923eb2f-7e6a-4890-b301-7fa135976b38,496.23,3/5/2024 11:34,debit card,electronics,4,33,Rhodesborough,mobile,67.161.245.24,"43226 Roberts Mountain Suite 806
Hermanmouth, FM 04888","43226 Roberts Mountain Suite 806
Hermanmouth, FM 04888",0,140,11
8115db6f-738f-48fb-a266-bd66d2abb817,ce84be67-49dd-47bc-8a45-7f444bb7a0c1,246.64,1/13/2024 16:19,credit card,toys & games,5,34,Stevenside,mobile,12.28.4.255,"747 Marshall Stream Apt. 133
Harringtonshire, NY 48323","747 Marshall Stream Apt. 133
Harringtonshire, NY 48323",0,322,16
dd05ad0c-70ce-4f6b-86fc-14e61436155c,b53fb11e-6f43-4f30-a671-6427c1cd613b,53.36,1/30/2024 4:28,credit card,health & beauty,3,39,North Danielburgh,mobile,43.23.115.93,"56454 Kelly Lane Apt. 056
Craigland, IL 09638","56454 Kelly Lane Apt. 056
Craigland, IL 09638",0,125,4
0169a3ff-4622-4cac-b7e1-e0a92705b07c,d3b47733-1e05-4432-bd49-2abdbf12a875,19.31,3/4/2024 4:05,credit card,electronics,2,32,North Amy,tablet,104.203.251.54,"4966 Gomez Ridge Suite 545
Thomasborough, ND 95977","4966 Gomez Ridge Suite 545
Thomasborough, ND 95977",0,345,4
00200e27-5034-40ae-9bf5-e2af99d922eb,32835a90-fbdc-4593-b092-8b1e234a6ffa,232.36,1/26/2024 0:18,debit card,home & garden,5,43,Rileyfurt,desktop,153.206.179.23,"467 Brendan Ridges
Nancyborough, IL 43353","467 Brendan Ridges
Nancyborough, IL 43353",0,158,0
f7ab7999-4c9d-4f24-ba0f-27241e7c69f7,0de3a835-826e-45c5-abd2-7e035733be8c,381.51,1/11/2024 13:22,bank transfer,electronics,3,37,Meredithton,tablet,66.77.162.95,"83422 Robert Course
West Tyrone, NE 47069","83422 Robert Course
West Tyrone, NE 47069",0,181,13
f78a8518-a730-4272-b145-203318f7f1d4,e615389f-a818-4ed8-9a67-ecbef0fc8d0a,388.28,3/9/2024 19:42,bank transfer,home & garden,1,30,Amyland,desktop,56.194.207.53,"728 Angela Stream
Burkeshire, OH 65267","728 Angela Stream
Burkeshire, OH 65267",0,178,19
e4959995-b749-4107-9a67-fd400d0430f5,3b79ddec-ae8d-4431-b010-738c957fa6e0,98.67,3/17/2024 4:24,credit card,health & beauty,3,38,West James,tablet,34.228.220.60,"67609 Smith Locks
Smithbury, MA 12679","67609 Smith Locks
Smithbury, MA 12679",0,85,4
f966792b-9bd3-4ba8-a7f9-785b776f4d15,4c0c3573-327b-4184-8bf3-2a5a9fd23ce7,237.81,2/25/2024 11:11,credit card,health & beauty,2,22,West Lindaberg,desktop,1.29.254.36,"49837 Dalton Light
South Chadville, PW 53136","49837 Dalton Light
South Chadville, PW 53136",0,130,11
449c4fda-c2fd-4ae1-8962-ca7bcbfe312e,779468b7-37e6-4737-b3c7-8d1b5c593be1,471.84,1/23/2024 20:48,debit card,clothing,5,37,Biancachester,desktop,141.251.161.247,"582 Bailey Fields
North Melvinborough, KY 58692","582 Bailey Fields
North Melvinborough, KY 58692",0,344,20
e81e3aaa-13d3-4f3c-b3f0-e91ab8a12882,bbcc05d9-345f-48e8-99e5-15fee4b24e58,76.05,3/20/2024 5:08,debit card,clothing,2,50,West Brett,desktop,126.131.39.93,"620 Tara Burg
Aprilborough, WV 08369","620 Tara Burg
Aprilborough, WV 08369",1,312,4
0c3c547b-be19-4990-95f6-5d972a26af71,a9ca5c5d-cada-451b-a125-6bb31d3d8a54,80.28,3/16/2024 9:44,PayPal,toys & games,5,51,Housechester,tablet,192.61.195.211,"412 Lawson Ways
East Jackburgh, MD 72645","412 Lawson Ways
East Jackburgh, MD 72645",0,103,9
66f2fe62-1c35-4c14-aebc-7122b194f656,e8a54be3-0d5a-4a71-bdfa-a8021fef3ef4,73.56,2/12/2024 17:33,PayPal,home & garden,3,23,North Peter,mobile,109.25.77.67,"32699 Nancy Stravenue Apt. 376
Teresamouth, OR 03651","32699 Nancy Stravenue Apt. 376
Teresamouth, OR 03651",0,91,17
8b7dcaf4-61d3-4d1e-8a64-d8d1788165fb,ba846240-6fef-464b-ad54-1f22428e9a66,17.48,1/25/2024 20:41,bank transfer,electronics,3,38,South Samuelville,tablet,49.132.227.11,"889 Jose Street
Jamiefort, TX 91232","889 Jose Street
Jamiefort, TX 91232",1,25,20
381f5a9e-acc2-415d-a461-b2236b677ddc,633c45cc-ff0e-4d1e-9b97-efea488cb283,17.74,2/27/2024 5:00,bank transfer,health & beauty,4,38,East Mary,desktop,87.197.120.138,"2341 Justin Fields
Ericksonshire, OR 03447","2341 Justin Fields
Ericksonshire, OR 03447",0,231,5
0e3a2c31-1152-4ab1-9f45-007f46c036d8,a9f3221e-2071-4f75-b38b-4ba6c408cfb6,49.06,1/30/2024 10:33,debit card,electronics,1,31,North Amber,tablet,17.11.138.146,"87690 Bill Skyway Apt. 977
South Lindsey, CO 61053","87690 Bill Skyway Apt. 977
South Lindsey, CO 61053",0,118,10
3618c681-df7b-4c11-bba3-e1cb43195a96,c901890d-df47-4665-934d-30f58edd3612,305.02,3/16/2024 12:54,credit card,electronics,4,27,Fitzpatrickland,tablet,93.79.158.43,"9727 Tyler Square
South Jacobland, NC 29624","9727 Tyler Square
South Jacobland, NC 29624",0,233,12
c270b21e-6565-47bc-8fcf-7d0de7fc9665,8c105bcb-d5f3-424f-bb9e-38c97b5b475b,124.06,2/11/2024 22:13,credit card,home & garden,1,31,Lake Lisa,desktop,87.13.129.96,"684 Long Forks Suite 931
South Laurenland, IL 62453","684 Long Forks Suite 931
South Laurenland, IL 62453",0,343,22
414c1bbc-4e6a-4c34-8a18-27bd1038e8be,2cdeea74-ee09-43a2-a334-fae89fa303ad,163.88,1/22/2024 15:35,credit card,health & beauty,5,36,Port Adammouth,tablet,145.106.75.65,"0444 Kelley Courts Suite 797
New Christine, NV 60501","0444 Kelley Courts Suite 797
New Christine, NV 60501",0,57,15
344754ce-6988-47da-83d9-274a258e552f,4a1b7126-5458-4023-b914-47040f8eb72f,151.83,1/31/2024 15:27,debit card,toys & games,3,41,Theodorestad,mobile,208.193.149.65,"3522 Hoffman Station
Port Codyfurt, ME 53874","3522 Hoffman Station
Port Codyfurt, ME 53874",0,119,15
75537695-bf9d-4b25-8f8d-c42663c6ea18,4774362f-2a26-44f5-a9cd-2480ecbb2301,370.91,3/9/2024 23:35,debit card,home & garden,1,47,Port Samanthahaven,mobile,196.163.98.134,"18867 Alexander Drive
East Amanda, OK 43492","18867 Alexander Drive
East Amanda, OK 43492",0,358,23
fd99e3cd-ea78-4170-914f-ca5126d3cde3,23760e44-e07d-43dd-a3ca-a0424270e6d2,302.82,2/26/2024 17:34,debit card,home & garden,5,32,West Michael,desktop,134.240.177.80,"58691 Joel Manors Apt. 173
Odonnellview, OR 20637","58691 Joel Manors Apt. 173
Odonnellview, OR 20637",0,360,17
933a82fb-4ba3-4c02-a0eb-2d6e0ffc39b7,bbd8c127-b7d2-4d3a-9578-254c3085c94c,281.78,1/13/2024 6:19,PayPal,electronics,2,27,Andrewport,tablet,4.157.44.177,"054 Kelly Knolls Apt. 580
New Matthew, OH 86876","054 Kelly Knolls Apt. 580
New Matthew, OH 86876",0,238,6
315e6fc1-8238-4d16-9777-6f14ed590369,7b6965a8-d4fd-4148-9c4f-13fede2417d0,107.18,1/26/2024 19:51,debit card,health & beauty,4,33,East Jamesview,desktop,166.52.188.34,"Unit 1549 Box 2197
DPO AP 01771","Unit 1549 Box 2197
DPO AP 01771",0,75,19
16ce3b73-795c-4f44-912c-8ca2ca46ef76,2ee45c64-ad46-43e1-a98f-0236c9cb3c46,164.07,2/21/2024 2:23,debit card,home & garden,3,47,North Nicholas,mobile,47.200.235.241,"1814 Dalton Brooks
West Nancy, NJ 23106","1814 Dalton Brooks
West Nancy, NJ 23106",0,68,2
fb35a6fe-74e6-48c1-9cbe-ee44423749d2,677aed58-0532-411c-89f9-f5e3297ef948,101.28,1/2/2024 5:32,bank transfer,toys & games,5,28,Port Deborahshire,desktop,54.237.229.255,"1157 Douglas Causeway Apt. 362
South Patricia, IN 64629","1157 Douglas Causeway Apt. 362
South Patricia, IN 64629",1,76,5
